DATE,ENTREPRISE,DERNIER,VAR,OUV,HAUT,BAS,VAR1JANV,VOL
2020-11-16 18:33:07,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:34:07,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:35:08,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:36:08,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:37:09,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:38:09,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:39:09,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:40:10,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:41:10,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:42:11,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:43:12,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:44:12,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:45:12,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:46:13,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:47:13,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:48:14,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:49:14,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:50:15,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:51:15,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:52:16,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:53:16,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:54:16,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:55:17,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:56:17,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:57:18,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
2020-11-16 18:58:18,CARMILA,11.92,0.1484,10.56,12.18,10.56,-0.3494,233687.0
