,ENTREPRISE,DERNIER,VAR,OUV,HAUT,BAS,VAR1JANV,VOL,DATE
461,CAPGEMINI,117.15,0.0043,116.1,117.8,116.0,0.0758,129661.0,1605883154.4616003
462,CAPGEMINI,117.2,0.004699999999999999,116.1,117.8,116.0,0.0762,130665.0,1605883214.9542267
463,CAPGEMINI,117.2,0.004699999999999999,116.1,117.8,116.0,0.0762,131632.0,1605883275.4088686
464,CAPGEMINI,117.3,0.005600000000000001,116.1,117.8,116.0,0.0771,133567.0,1605883335.878579
465,CAPGEMINI,117.4,0.0064,116.1,117.8,116.0,0.0781,134992.0,1605883396.4013975
466,CAPGEMINI,117.35,0.006,116.1,117.8,116.0,0.0776,135824.0,1605883456.8867319
467,CAPGEMINI,117.4,0.0064,116.1,117.8,116.0,0.0781,136898.0,1605883517.5278282
468,CAPGEMINI,117.45,0.0069,116.1,117.8,116.0,0.0785,138597.0,1605883577.9928222
469,CAPGEMINI,117.4,0.0064,116.1,117.8,116.0,0.0781,140861.0,1605883638.3959525
470,CAPGEMINI,117.4,0.0064,116.1,117.8,116.0,0.0781,141831.0,1605883698.826684
471,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,144131.0,1605883759.287635
472,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,145570.0,1605883819.7659876
473,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,147647.0,1605883880.2361434
474,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,149072.0,1605883940.9422643
475,CAPGEMINI,117.65,0.0086,116.1,117.8,116.0,0.0803,151588.0,1605884001.358326
476,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,152847.0,1605884061.8637416
477,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,155089.0,1605884122.398725
478,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,156508.0,1605884182.9038563
479,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,158174.0,1605884243.3111181
480,CAPGEMINI,117.4,0.0064,116.1,117.8,116.0,0.0781,160022.0,1605884303.7042708
481,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,161180.0,1605884364.1254742
482,CAPGEMINI,117.45,0.0069,116.1,117.8,116.0,0.0785,162167.0,1605884424.739275
483,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,162859.0,1605884485.2001357
484,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,162859.0,1605884545.6523924
485,CAPGEMINI,117.55,0.0077,116.1,117.8,116.0,0.0794,162935.0,1605884606.066308
486,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,164637.0,1605884666.4786875
487,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,164637.0,1605884726.960767
488,CAPGEMINI,117.5,0.0073,116.1,117.8,116.0,0.079,164637.0,1605884787.4422014
